YEAR MONTH DAY PRCP TMAX TMIN TAVG
2001 9 6 4.36 19.18 14.6 16.89
2001 9 7 0 26.37 11.03 18.7
2001 9 8 0 24.91 7.69 16.3
2001 9 9 3.98 27.7 14.97 21.34
2001 9 10 0.68 23.49 14.03 18.76
2001 9 11 0.06 28.66 18.38 23.52
2001 9 12 0 28.4 16.68 22.54
2001 9 13 0.99 22.35 6.63 14.49
2001 9 14 0.45 23.04 10.55 16.8
2001 9 15 0 21.77 4.84 13.3
2001 9 16 0 23.36 11.98 17.67
2001 9 17 0 16.99 7.14 12.06
2001 9 18 0.04 18.44 5.46 11.95
2001 9 19 0 14.86 -2.08 6.39
2001 9 20 1.45 21.46 5.33 13.39
2001 9 21 3.9 25.87 12.22 19.05
2001 9 22 0 16.35 10.54 13.45
2001 9 23 5.38 21.77 10.66 16.21
2001 9 24 0 18.45 2.7 10.57
2001 9 25 0 21.67 4.3 12.99
2001 9 26 0 14.17 2.99 8.58
2001 9 27 24 30.72 18.59 24.66
2001 9 28 1.54 23.88 7.95 15.91
2001 9 29 4.99 16.71 4.66 10.69
2001 9 30 2.48 24.57 13.8 19.19
2001 10 1 0.73 29.73 14.66 22.2
2001 10 2 4.31 20.09 11.63 15.86
2001 10 3 1.02 15.54 5.82 10.68
2001 10 4 0.76 20.38 9.89 15.13
2001 10 5 19.01 16.35 9.72 13.04
2001 10 6 6.6 17.47 10.74 14.11
2001 10 7 0 15.78 -1.33 7.22
2001 10 8 0 26.63 10.66 18.64
2001 10 9 0 18.88 -1.09 8.89
2001 10 10 0 19.82 2.19 11.01
2001 10 11 17.55 13.53 -1.63 5.95
2001 10 12 11.4 12.19 9.55 10.87
2001 10 13 2.95 15.04 7.31 11.17
2001 10 14 1.24 19.58 9.62 14.6
2001 10 15 0.08 19.79 1.76 10.78
2001 10 16 0 17.93 1 9.46
2001 10 17 0 22.96 3.58 13.27
2001 10 18 0 21.25 -0.53 10.36
2001 10 19 0.05 22.71 5.66 14.19
2001 10 20 0 22.79 4.34 13.56
2001 10 21 27.58 17.29 -1.12 8.08
2001 10 22 0 20.1 5.47 12.79
2001 10 23 0 15.52 2.11 8.81
2001 10 24 0.02 20.64 1.58 11.11
2001 10 25 0.89 14.76 -4.01 5.38
2001 10 26 59.05 19.3 12.24 15.77
2001 10 27 8.98 12.7 9.47 11.09
2001 10 28 0 18.96 3.18 11.07
2001 10 29 0.12 16.72 4.62 10.67
2001 10 30 0.08 13.8 9.58 11.69
2001 10 31 6.62 6.63 0.48 3.55
2001 11 1 0 13.49 2.1 7.8
2001 11 2 0 14.5 -1.16 6.67
2001 11 3 0 16.66 3.41 10.04
2001 11 4 0 21.86 3.3 12.58
2001 11 5 0 19.63 0.38 10
2001 11 6 0 20.04 3.72 11.88
2001 11 7 0.21 12.17 -3.28 4.45
2001 11 8 0.05 4.55 -3.63 0.46
2001 11 9 16.33 6.49 -6.27 0.11
2001 11 10 1.05 11.81 0.2 6
2001 11 11 6.13 13.74 5.92 9.83
2001 11 12 0 8.14 2.4 5.27
2001 11 13 0 14.58 5.63 10.11
2001 11 14 0 10.79 -2.23 4.28
2001 11 15 0 6.64 -5.27 0.68
2001 11 16 0 9.87 0.97 5.42
2001 11 17 0.06 12.59 -1.16 5.71
2001 11 18 0 8.37 0.22 4.29
2001 11 19 0 6.76 -6.8 -0.02
2001 11 20 0 10.33 -2.47 3.93
2001 11 21 13.82 10.32 -2.65 3.84
2001 11 22 1.83 7.29 -4.07 1.61
2001 11 23 0.08 10.11 -4.45 2.83
2001 11 24 0 5.35 -0.09 2.63
2001 11 25 10.6 16.7 5.53 11.12
2001 11 26 13.74 18.53 8.1 13.32
2001 11 27 0.01 5.29 -1.57 1.86
2001 11 28 0 15.04 -1.17 6.93
2001 11 29 0 4.25 -5.17 -0.46
2001 11 30 0 4.04 -6.95 -1.46
2001 12 1 3.44 12.03 -4.07 3.98
2001 12 2 2.82 15.84 6.85 11.34
2001 12 3 35.78 14.32 -0.29 7.02
2001 12 4 0 9.6 -2.48 3.56
2001 12 5 0 -1.23 -13.4 -7.31
2001 12 6 0 3.48 -3.39 0.05
2001 12 7 0 0.82 -3.56 -1.37
2001 12 8 1.27 6 -1.8 2.1
2001 12 9 1.04 11.72 2.16 6.94
2001 12 10 1.58 15.29 7.3 11.29
2001 12 11 1.07 -2.72 -9.7 -6.21
2001 12 12 5.34 -2.57 -16.19 -9.38
2001 12 13 14.37 6.32 -6.54 -0.11
2001 12 14 7.44 4.2 -4.41 -0.1
2001 12 15 0 1.17 -1.54 -0.19
2001 12 16 8.66 3.06 -6.87 -1.91
2001 12 17 3.34 2.2 -3.93 -0.86
2001 12 18 0.73 7.46 -4.62 1.42
2001 12 19 0 2.75 -6.58 -1.92
2001 12 20 0 5.9 -3.23 1.34
2001 12 21 0.7 7.49 -2.39 2.55
2001 12 22 0.06 -0.28 -6.14 -3.21
2001 12 23 25.32 9.82 -4.74 2.54
2001 12 24 9.5 5.11 -5.3 -0.09
2001 12 25 2.82 3.86 -7.47 -1.81
2001 12 26 0.46 3.31 -7.2 -1.94
2001 12 27 0.15 -1.15 -25.67 -13.41
2001 12 28 0 6.91 2.45 4.68
2001 12 29 0 1.41 -11.6 -5.09
2001 12 30 0 4.04 -2.52 0.76
2001 12 31 0 3.79 -9.33 -2.77
2002 1 1 18.69 8.23 -8.8 -0.29
2002 1 2 0 4.66 -4.6 0.03
2002 1 3 0.02 3.03 -7.94 -2.46
2002 1 4 4 15.73 3.73 9.73
2002 1 5 4.17 3.42 -1.83 0.8
2002 1 6 2.14 2.62 -4.66 -1.02
2002 1 7 26.93 6.69 0.91 3.8
2002 1 8 0 5.16 -0.51 2.33
2002 1 9 0 0.16 -13.56 -6.7
2002 1 10 0 1.38 -6.18 -2.4
2002 1 11 0 0.89 -14.97 -7.04
2002 1 12 0 4.3 -3.88 0.21
2002 1 13 0 7.19 1.03 4.11
2002 1 14 0 4.87 -2.95 0.96
2002 1 15 0 2.77 -10.91 -4.07
2002 1 16 0 -1.92 -18.9 -10.41
2002 1 17 0 -6.54 -26.95 -16.75
2002 1 18 0 1.49 -10.91 -4.71
2002 1 19 0.01 3.86 -2.39 0.73
2002 1 20 4.15 1.64 -7.99 -3.17
2002 1 21 0 6.61 -8.58 -0.98
2002 1 22 0.08 10.25 -3.75 3.25
2002 1 23 0 8.05 -3.47 2.29
2002 1 24 0 0.9 -8.65 -3.88
2002 1 25 0.29 1.33 -8.78 -3.72
2002 1 26 0.11 -0.24 -6.85 -3.54
2002 1 27 5.61 -4.13 -19.24 -11.68
2002 1 28 0 3.27 -11.23 -3.98
2002 1 29 6.9 7.64 -1.82 2.91
2002 1 30 0 6.05 -2.04 2
2002 1 31 0.01 3.78 -10.07 -3.15
2002 2 1 0 -3.79 -20.61 -12.2
2002 2 2 0 -5.5 -25.48 -15.49
2002 2 3 0 -0.22 -16.56 -8.39
2002 2 4 0 0.44 -9.59 -4.58
2002 2 5 0 8.22 -2.44 2.89
2002 2 6 5.12 -1.38 -15.44 -8.41
2002 2 7 5.63 6.92 -2.12 2.4
2002 2 8 8.72 9.78 1.5 5.64
2002 2 9 7.4 -0.41 -12.91 -6.66
2002 2 10 0 2.26 -7.49 -2.62
2002 2 11 0 6.39 -5.68 0.36
2002 2 12 7.01 3.43 -7.75 -2.16
2002 2 13 18.39 3.89 -6.64 -1.38
2002 2 14 1.92 9.06 -2.3 3.38
2002 2 15 7.25 -3.26 -15.13 -9.2
2002 2 16 30.42 0.31 -4.79 -2.24
2002 2 17 0 2.22 -3.4 -0.59
2002 2 18 2.47 5.49 -2.64 1.43
2002 2 19 0.51 2.43 -5.69 -1.63
2002 2 20 2.31 -2.21 -9.08 -5.64
2002 2 21 0.52 9.68 1 5.34
2002 2 22 33.45 7.76 0.02 3.89
2002 2 23 0 6.57 1.19 3.88
2002 2 24 1.55 -9.45 -21.87 -15.66
2002 2 25 14.17 -8.34 -15.28 -11.81
2002 2 26 5.56 -3.33 -11.5 -7.41
2002 2 27 0 1.38 -10.09 -4.35
2002 2 28 0.06 10.95 -2.08 4.43
2002 3 1 0.24 12.15 0.33 6.24
2002 3 2 2.5 -0.96 -11.49 -6.22
2002 3 3 9.69 8.34 1.3 4.82
2002 3 4 5.46 -1.01 -7.39 -4.2
2002 3 5 14.98 7.34 -0.87 3.23
2002 3 6 0 3.62 -14.17 -5.28
2002 3 7 0.06 3.48 -14.02 -5.27
2002 3 8 0 1.79 -6.47 -2.34
2002 3 9 1.7 6.19 -4.7 0.75
2002 3 10 35.43 8.06 -4.15 1.95
2002 3 11 0 16.66 -3 6.83
2002 3 12 0.11 -0.07 -11.36 -5.71
2002 3 13 0.34 9.77 0.63 5.2
2002 3 14 3.18 8.54 -0.51 4.02
2002 3 15 18.7 -0.13 -8.73 -4.43
2002 3 16 5.36 1.56 -8.08 -3.26
2002 3 17 2.15 4.41 -1.92 1.25
2002 3 18 0 2.3 -5.26 -1.48
2002 3 19 0 3.44 -9.36 -2.96
2002 3 20 4 3.84 -9.39 -2.78
2002 3 21 5.79 9.27 -2.43 3.42
2002 3 22 0.79 3.3 0.93 2.12
2002 3 23 13.58 6.21 -0.78 2.71
2002 3 24 2.43 5.6 1.22 3.41
2002 3 25 0.13 5.15 0.39 2.77
2002 3 26 0.81 6.99 -6.14 0.43
2002 3 27 3.02 10.86 3.68 7.27
2002 3 28 0.29 15.73 3 9.37
2002 3 29 12.92 6.53 -8.42 -0.94
2002 3 30 3 6.93 -1.17 2.88
2002 3 31 4.05 14.42 0.97 7.7
2002 4 1 0 12.42 -3.43 4.5
2002 4 2 0.17 9.29 -4.19 2.55
2002 4 3 1.54 14.83 4.21 9.52
2002 4 4 0 11.49 1.71 6.6
2002 4 5 0 13.97 -3.1 5.44
2002 4 6 0 7.83 -3.03 2.4
2002 4 7 0 9.39 -0.11 4.64
2002 4 8 0 15.49 -3.97 5.76
2002 4 9 0 7.48 -6.55 0.47
2002 4 10 0 14.35 -3.63 5.36
2002 4 11 12.81 6.37 1.24 3.81
2002 4 12 0 9.92 3.41 6.66
2002 4 13 0 13.23 -3.01 5.11
2002 4 14 0 10.81 -1.23 4.79
2002 4 15 3.06 13.74 -2.34 5.7
2002 4 16 2.17 26.37 7.54 16.95
2002 4 17 6.19 18.83 1.11 9.97
2002 4 18 19.64 4.87 2.09 3.48
2002 4 19 13.15 4.55 1.31 2.93
2002 4 20 0.25 16.27 1.32 8.8
2002 4 21 0 17.84 2.84 10.34
2002 4 22 0 24.7 4.24 14.47
2002 4 23 0 26.37 13.04 19.7
2002 4 24 0 18.86 2.78 10.82
2002 4 25 4.02 24.29 4.77 14.53
2002 4 26 9.62 13.61 6.43 10.02
2002 4 27 2.96 18.69 7.53 13.11
2002 4 28 0 11.05 5.52 8.29
2002 4 29 6.01 20.15 2.25 11.2
2002 4 30 0.94 24.54 11.01 17.77
2002 5 1 32.55 17.75 8.93 13.34
2002 5 2 6.73 8.55 6.83 7.69
2002 5 3 0 21.4 4.69 13.04
2002 5 4 0 15.5 0.69 8.09
2002 5 5 0 17.3 1.77 9.54
2002 5 6 9.31 13.41 -0.22 6.59
2002 5 7 2.92 17.66 6.58 12.12
2002 5 8 0 14.04 1.78 7.91
2002 5 9 0 23.32 5.46 14.39
2002 5 10 1.43 25.04 2.14 13.59
2002 5 11 0 12.35 5.47 8.91
2002 5 12 0 22.23 3.79 13.01
2002 5 13 0 22.8 5.87 14.34
2002 5 14 2.9 18.55 2.15 10.35
2002 5 15 0 25.25 6.57 15.91
2002 5 16 0 19.28 1.61 10.45
2002 5 17 0 22.16 1.97 12.06
2002 5 18 0.72 26.77 9.46 18.12
2002 5 19 5.79 20.57 5.35 12.96
2002 5 20 2.73 17.36 8.55 12.96
2002 5 21 1.91 19.57 12.44 16
2002 5 22 0 22.6 5.44 14.02
2002 5 23 0 23.02 2.75 12.88
2002 5 24 0.9 22.32 4.35 13.34
2002 5 25 0.1 26.33 11.86 19.09
2002 5 26 0.01 31.09 17.59 24.34
2002 5 27 0.82 24.95 9.11 17.03
2002 5 28 2.73 25.61 11.09 18.35
2002 5 29 0 18.08 3.48 10.78
2002 5 30 0 20.33 2.76 11.54
2002 5 31 0.06 22.37 5.5 13.94
2002 6 1 0.18 24.2 9.12 16.66
2002 6 2 0 18.39 3.91 11.15
2002 6 3 0 25.01 7.44 16.23
2002 6 4 0 27.11 8.72 17.91
2002 6 5 0 27.66 15.96 21.81
2002 6 6 14.96 30.18 17.3 23.74
2002 6 7 7.26 19.34 14.5 16.92
2002 6 8 0.09 26.73 16.38 21.55
2002 6 9 17.93 28.03 12.67 20.35
2002 6 10 11.3 26.15 13.62 19.88
2002 6 11 11.08 31.79 15.19 23.49
2002 6 12 0 19.04 12.27 15.65
2002 6 13 0 29.34 10.9 20.12
2002 6 14 0 20.21 8.56 14.38
2002 6 15 0 29.7 12.95 21.32
2002 6 16 0 33.49 17.07 25.28
2002 6 17 0 30.51 18.51 24.51
2002 6 18 0 29.2 16.82 23.01
2002 6 19 0 24.95 11.56 18.25
2002 6 20 0.06 24.01 8.38 16.2
2002 6 21 0.2 27.49 15.47 21.48
2002 6 22 0.92 22.05 14.44 18.25
2002 6 23 0.63 22.74 9.75 16.24
2002 6 24 0.56 32.38 19.56 25.97
2002 6 25 0.06 28.77 14.93 21.85
2002 6 26 0 34.49 20.77 27.63
2002 6 27 0 30.41 15.63 23.02
2002 6 28 0 25.32 8.26 16.79
2002 6 29 1.17 28.85 12.02 20.44
2002 6 30 2.43 27.84 14.96 21.4
2002 7 1 4.62 26.08 17.25 21.66
2002 7 2 0 26.07 14.85 20.46
2002 7 3 1.3 29.22 14.56 21.89
2002 7 4 0.52 27.66 12.8 20.23
2002 7 5 6.06 27.87 13.31 20.59
2002 7 6 5.62 26.55 11.35 18.95
2002 7 7 5.62 26.55 11.35 18.95
2002 7 8 5.62 26.55 11.35 18.95
2002 7 9 7.78 28.8 11.69 20.25
2002 7 10 2.36 25.72 14.01 19.86
2002 7 11 0.94 29.2 17.46 23.33
2002 7 12 9.11 29.05 18.3 23.68
2002 7 13 0 30.88 16.64 23.76
2002 7 14 0 27.59 10.08 18.84
2002 7 15 0.17 28.08 11.27 19.67
2002 7 16 0 28.93 10.06 19.5
2002 7 17 0.02 34.64 17.36 26
2002 7 18 27.94 27.15 14.98 21.06
2002 7 19 0 29.28 16.61 22.95
2002 7 20 35.88 29.81 13.2 21.5
2002 7 21 44.5 27.03 20.08 23.55
2002 7 22 11.81 26.31 15.54 20.92
2002 7 23 3.81 24.73 14.96 19.84
2002 7 24 6.22 35.08 19.25 27.16
2002 7 25 17.36 30.14 20.28 25.21
2002 7 26 0 24.37 18.66 21.52
2002 7 27 0 29.47 16.23 22.85
2002 7 28 8.47 34.33 21.66 27.99
2002 7 29 0 22.47 7.16 14.81
2002 7 30 0 31.05 15.71 23.38
2002 7 31 0.05 28.75 16.49 22.62
2002 8 1 9.44 28.73 17.86 23.3
2002 8 2 1.48 32.06 17.89 24.98
2002 8 3 0 25.04 12.38 18.71
2002 8 4 0 27.16 12.15 19.66
2002 8 5 14.71 23.18 9.45 16.31
2002 8 6 0.51 29.93 14.99 22.46
2002 8 7 0 30.26 17.03 23.65
2002 8 8 0 35.47 20.85 28.16
2002 8 9 0 23.59 6.27 14.93
2002 8 10 2.9 30.15 17.19 23.67
2002 8 11 8.88 28.06 20.62 24.34
2002 8 12 7.29 22.57 15.3 18.94
2002 8 13 0 29.74 16.62 23.18
2002 8 14 0 26.83 13.74 20.29
2002 8 15 0.81 29.44 15.92 22.68
2002 8 16 0.23 24.96 14.05 19.51
2002 8 17 0.19 24.66 16.78 20.72
2002 8 18 0 28.37 14.75 21.56
2002 8 19 0 28.11 9.33 18.72
2002 8 20 0 27.66 6.89 17.27
2002 8 21 0 31.1 11.57 21.34
2002 8 22 8.62 32.2 10.04 21.12
2002 8 23 0 22.18 10.47 16.32
2002 8 24 2.39 28.83 18.03 23.43
2002 8 25 0 25.08 10.57 17.82
2002 8 26 10.02 25.14 14.04 19.59
2002 8 27 3.59 30.09 15.05 22.57
2002 8 28 0.02 25.12 12.7 18.91
2002 8 29 0.01 27.44 16.59 22.02
2002 8 30 2.37 29.16 17.5 23.33
2002 8 31 0 24.04 13.36 18.7
2002 9 1 0 34.86 15.13 25
2002 9 2 0.12 29.04 14.18 21.61
2002 9 3 0 26.27 13.8 20.04
2002 9 4 20.76 29.07 16.35 22.71
2002 9 5 88.88 30.34 20.21 25.27
2002 9 6 10.54 26.21 18.43 22.32
2002 9 7 0.26 27.71 14.06 20.89
2002 9 8 0.17 23.16 15.61 19.38
2002 9 9 1.07 27.97 17.66 22.81
2002 9 10 0 24.63 11.15 17.89
2002 9 11 0 23.98 3.26 13.62
2002 9 12 0 24.5 4.98 14.74
2002 9 13 0.99 22.35 6.63 14.49
2002 9 14 0 28.14 5.65 16.89
2002 9 15 0 22.9 8.32 15.61
2002 9 16 0 27.73 15.5 21.62
2002 9 17 0 24.76 7.28 16.02
2002 9 18 0 18.69 0.82 9.76
2002 9 19 0.6 26.31 13.68 19.99
2002 9 20 6.29 18.57 10.95 14.76
2002 9 21 0 21.44 9.53 15.48
2002 9 22 0 24.76 7.77 16.27
2002 9 23 5.38 21.77 10.66 16.21
2002 9 24 4.12 16.98 10.67 13.82
2002 9 25 0 21.77 5.91 13.84
2002 9 26 0 14.17 2.99 8.58
2002 9 27 24 30.72 18.59 24.66
2002 9 28 0 21.76 9.47 15.62
2002 9 29 0 14.34 0.13 7.24
2002 9 30 1.44 13.39 2.37 7.88
2002 10 1 64 26.83 16.5 21.66
2002 10 2 0.02 17.13 7.81 12.47
2002 10 3 0 10.32 -1.8 4.26
2002 10 4 0 29.42 8.41 18.91
2002 10 5 0 18.21 0.73 9.47
2002 10 6 0 20.23 2.79 11.51
2002 10 7 0 23.77 6.59 15.18
2002 10 8 0 17.06 -0.08 8.49
2002 10 9 3.67 16.4 3.65 10.03
2002 10 10 0 18.54 10.74 14.64
2002 10 11 0 21.82 10.12 15.97
2002 10 12 5.34 23.56 10.06 16.81
2002 10 13 0 21.06 5.2 13.13
2002 10 14 0 10.4 -3.98 3.21
2002 10 15 0 12.53 -4.75 3.89
2002 10 16 0 16.02 -3.03 6.49
2002 10 17 43.53 27.85 4.43 16.14
2002 10 18 30.06 11.83 7.29 9.56
2002 10 19 0.71 11.63 7.51 9.57
2002 10 20 0.38 18.69 1.61 10.15
2002 10 21 0.6 9.84 -1.81 4.01
2002 10 22 1.06 16.7 -0.4 8.15
2002 10 23 0.08 18.72 1.36 10.04
2002 10 24 0.89 14.76 -4.01 5.38
2002 10 25 59.05 19.3 12.24 15.77
2002 10 26 6.62 15.53 0.62 8.07
2002 10 27 1.53 15.66 4.09 9.88
2002 10 28 0 9.93 -0.56 4.68
2002 10 29 0 9.83 -0.27 4.78
2002 10 30 0.23 21.22 6.63 13.92
2002 10 31 22.03 11.33 2.46 6.89
2002 11 1 4.06 15.02 7.32 11.17
2002 11 2 0.57 14.05 6.55 10.3
2002 11 3 0.25 16.85 6.25 11.55
2002 11 4 6.6 18.34 11.35 14.84
2002 11 5 3.95 4.39 0.07 2.23
2002 11 6 45.72 8.63 6.3 7.46
2002 11 7 3.7 7.98 1.19 4.59
2002 11 8 1.8 13.23 5.99 9.61
2002 11 9 0 10.55 1.2 5.88
2002 11 10 0 13.49 -1.75 5.87
2002 11 11 0.3 12.54 1.15 6.84
2002 11 12 0.18 5.19 -2.58 1.31
2002 11 13 14.58 23.51 10.2 16.86
2002 11 14 1.94 1.99 -1.32 0.34
2002 11 15 11.79 16.2 -0.74 7.73
2002 11 16 0 14.91 3.69 9.3
2002 11 17 0.06 12.59 -1.16 5.71
2002 11 18 0.42 3.31 -5.06 -0.87
2002 11 19 6.7 6.87 1.57 4.22
2002 11 20 0 7.75 2.66 5.21
2002 11 21 0 3.72 -2.46 0.63
2002 11 22 0 2.2 -4.43 -1.11
2002 11 23 0 21.01 0.34 10.68
2002 11 24 12.85 13.31 -1.81 5.75
2002 11 25 0.73 2.72 -7.12 -2.2
2002 11 26 3.55 7.61 1.03 4.32
2002 11 27 1.53 6.95 1.66 4.3
2002 11 28 0 9.39 -3.12 3.14
2002 11 29 4.89 2.86 -4.87 -1
2002 11 30 0.84 10.87 -0.07 5.4
2002 12 1 4.92 10.2 -0.26 4.97
2002 12 2 3.12 15.9 2.69 9.29
2002 12 3 0 5.82 -7.06 -0.62
2002 12 4 0 2.3 -6.88 -2.29
2002 12 5 6.96 2.61 -4.04 -0.71
2002 12 6 8.89 13.08 -0.67 6.21
2002 12 7 0 9.81 -0.69 4.56
2002 12 8 0 1.93 -5.54 -1.81
2002 12 9 0 4.39 -0.08 2.16
2002 12 10 0 -5.38 -10.15 -7.77
2002 12 11 0 -0.64 -10.01 -5.33
2002 12 12 0 -6.03 -16.1 -11.07
2002 12 13 0 6.06 -7.99 -0.97
2002 12 14 0 -0.06 -5.34 -2.7
2002 12 15 4.11 4.15 -0.42 1.86
2002 12 16 0.46 3.12 0.64 1.88
2002 12 17 2.65 5.85 -2.62 1.61
2002 12 18 0 3.14 -4.02 -0.44
2002 12 19 0 0.36 -13.58 -6.61
2002 12 20 0.53 0.49 -8.51 -4.01
2002 12 21 24.68 7.71 -4.28 1.71
2002 12 22 6.53 7.52 -1.11 3.21
2002 12 23 0 -1.28 -6.44 -3.86
2002 12 24 10.71 -4.53 -20.67 -12.6
2002 12 25 11.3 -3.09 -16.47 -9.78
2002 12 26 0.13 5.23 -4.17 0.53
2002 12 27 0.15 5.07 1.26 3.17
2002 12 28 1.01 -0.01 -11.19 -5.6
2002 12 29 0.86 -6.54 -15.72 -11.13
2002 12 30 0 -6.17 -18.99 -12.58
2002 12 31 0.57 -1.3 -13.77 -7.54
2003 1 1 0.69 9.07 0.52 4.8
2003 1 2 0 -2.37 -19.37 -10.87
2003 1 3 0 5.85 -7.35 -0.75
2003 1 4 0 -0.06 -11.13 -5.6
2003 1 5 0 2.51 -11.19 -4.34
2003 1 6 0.17 6.16 -3.01 1.58
2003 1 7 1.99 11.51 2.73 7.12
2003 1 8 0 4.08 1.35 2.71
2003 1 9 0.45 0.45 -9.31 -4.43
2003 1 10 0 10.01 -1.58 4.21
2003 1 11 0 -4.41 -10.93 -7.67
2003 1 12 7.66 -9.43 -14.39 -11.91
2003 1 13 10.67 4.94 2.74 3.84
2003 1 14 0.9 6.89 0.18 3.53
2003 1 15 2.96 12.92 1.19 7.05
2003 1 16 13.8 -3.25 -19.42 -11.34
2003 1 17 0 11.83 -6.1 2.87
2003 1 18 0 -6.6 -23.68 -15.14
2003 1 19 1.53 -3 -12.32 -7.66
2003 1 20 0 0.59 -15.51 -7.46
2003 1 21 1.97 4.81 -2.09 1.36
2003 1 22 1.52 7.48 0.11 3.8
2003 1 23 2.5 3.29 -10.84 -3.78
2003 1 24 1.16 1.76 -12.34 -5.29
2003 1 25 0 -3.04 -9.62 -6.33
2003 1 26 0 1.75 -16.45 -7.35
2003 1 27 0 -8.19 -22.69 -15.44
2003 1 28 0 0.47 -11.64 -5.58
2003 1 29 6.9 7.64 -1.82 2.91
2003 1 30 0.38 0.57 -13.88 -6.66
2003 1 31 0.06 -7.45 -14.73 -11.09
2003 2 1 2.99 -7.15 -19.18 -13.16
2003 2 2 2.19 0.14 -14.06 -6.96
2003 2 3 0.04 -3.44 -18.58 -11.01
2003 2 4 1.15 2.49 -9.89 -3.7
2003 2 5 16.98 2.26 -11.05 -4.4
2003 2 6 0 10.81 -0.11 5.35
2003 2 7 0 -2.94 -16.29 -9.62
2003 2 8 0 1.06 -11.02 -4.98
2003 2 9 0.02 2.42 -8.41 -3
2003 2 10 10.2 4.67 -10.88 -3.11
2003 2 11 0.17 5.91 0.08 3
2003 2 12 1.53 3.06 -6.24 -1.59
2003 2 13 8.62 0.58 -7.84 -3.63
2003 2 14 3.09 6.59 -6.37 0.11
2003 2 15 1.53 0.93 -18.21 -8.64
2003 2 16 8.62 0.58 -7.84 -3.63
2003 2 17 0 3 -3.97 -0.48
2003 2 18 0 1.45 -11.92 -5.24
2003 2 19 0.69 3.62 -8.5 -2.44
2003 2 20 0.06 1.59 -6.44 -2.43
2003 2 21 0 4.67 -5.33 -0.33
2003 2 22 10.73 1 -10.67 -4.84
2003 2 23 0 3.36 -4.74 -0.69
2003 2 24 0 1.08 -10.74 -4.83
2003 2 25 0 -4.46 -15.36 -9.91
2003 2 26 0 3.22 -12.59 -4.68
2003 2 27 0 0.16 -12.41 -6.12
2003 2 28 0 9.23 -3.09 3.07
2003 3 1 0 5.24 -6.7 -0.73
2003 3 2 0 3.59 -3.99 -0.2
2003 3 3 0 3.95 -5.84 -0.94
2003 3 4 0.44 0.77 -10.36 -4.8
2003 3 5 0 4.1 -13.66 -4.78
2003 3 6 0 3.85 -9.85 -3
2003 3 7 0 6.12 -9.69 -1.78
2003 3 8 0 4.3 -13.93 -4.81
2003 3 9 0 6.73 -7.07 -0.17
2003 3 10 0.34 0.98 -11.47 -5.25
2003 3 11 0.54 5.08 -3.04 1.02
2003 3 12 2.27 16.29 -0.29 8
2003 3 13 0.29 8.93 2.73 5.83
2003 3 14 0 4.97 -6 -0.51
2003 3 15 0 3.88 -5.12 -0.62
2003 3 16 0 9.01 -0.35 4.33
2003 3 17 0 5.77 -3.71 1.03
2003 3 18 3.55 6.84 -6.78 0.03
2003 3 19 0 11.39 3.42 7.41
2003 3 20 0.09 13.74 -4.31 4.71
2003 3 21 0.34 3.61 -10.6 -3.5
2003 3 22 0.02 6.54 -6.42 0.06
2003 3 23 0.17 6.08 -4.99 0.54
2003 3 24 9.27 7.38 1.83 4.61
2003 3 25 7.16 10.97 -4.42 3.28
2003 3 26 2.27 9.28 -1.49 3.89
2003 3 27 16.2 10.85 0.58 5.71
2003 3 28 0.08 8.81 3.59 6.2
2003 3 29 0 6.21 -1.57 2.32
2003 3 30 0 9.04 1.9 5.47
2003 3 31 0.05 9.92 -5.17 2.38
2003 4 1 0 7.35 -5.07 1.14
2003 4 2 0 14.38 1.98 8.18
2003 4 3 1.83 8.54 -3.87 2.34
2003 4 4 0 11.2 -0.03 5.58
2003 4 5 0 14.97 0 7.49
2003 4 6 0 5.51 -5.41 0.05
2003 4 7 0 16.45 -2.56 6.94
2003 4 8 0 15.49 -3.97 5.76
2003 4 9 5.61 14.15 1.86 8
2003 4 10 1.25 9.06 -0.24 4.41
2003 4 11 1.14 8.09 2.46 5.28
2003 4 12 16.63 12 3.62 7.81
2003 4 13 0 4.97 0.84 2.91
2003 4 14 0 13.24 -3.56 4.84
2003 4 15 16.14 23.4 2.66 13.03
2003 4 16 0 11.21 1.24 6.23
2003 4 17 6.79 18.43 0.72 9.57
2003 4 18 17.06 17.97 2.17 10.07
2003 4 19 1.18 14.32 4.97 9.64
2003 4 20 32.03 28.93 11.81 20.37
2003 4 21 38.08 12.76 6.08 9.42
2003 4 22 0 8.82 0.76 4.79
2003 4 23 0.15 17.51 4.43 10.97
2003 4 24 0.04 9.58 0.82 5.2
2003 4 25 0 11.97 -0.4 5.79
2003 4 26 0 16.86 1 8.93
2003 4 27 17.14 18.79 6.47 12.63
2003 4 28 0 10.78 -0.93 4.92
2003 4 29 0 12.08 -3.22 4.43
2003 4 30 0 29.26 4.59 16.93
2003 5 1 17.54 15.22 0.41 7.82
2003 5 2 3.64 21.61 8.99 15.3
2003 5 3 0.41 10.37 5.53 7.95
2003 5 4 0 25.65 8.99 17.32
2003 5 5 11.87 24.17 5.33 14.75
2003 5 6 0.41 32.2 16.22 24.21
2003 5 7 2.38 22.15 5.63 13.89
2003 5 8 0.02 8.68 2.65 5.66
2003 5 9 0 16.24 4.65 10.45
2003 5 10 0 28.12 10.66 19.39
